existential|【a.】 (fml.) (only before noun) relating to the existence of humans or to existentialism 关于人类存在的；存在主义的|He holds the existential notion that man is in control of his own life.
gratefully|"【ad.】 in a way that you feel you want to thank sb. because of sth. kind that they have done, or to show this feeling 感谢地；感激地"|All contributions to the disaster areas will be gratefully received.
executive|【n.】 [C] a manager in an organization or company who helps make important decisions （机构或公司的）主管，经理|"As an executive, he made some important decisions and gradually led the company to the track of rapid progress."
educational|【a.】 relating to education 教育的|This institution offers a wide range of educational and sports activities.
abundant|【a.】 sth. that is abundant exists or is available in large quantities so that there is more than enough 充裕的；丰富的|This country has an abundant supply of natural resources.
consultation|"【n.】 [C, U] a discussion in which people who are affected by or involved in sth. can give their opinions 商量，磋商；咨询"|The decision was reached after consultation with her parents and teachers.
assumption|【n. [C] sth. that you think is true although you have no definite proof 假定；假设|You are making an assumption that might not be true.
necessity|【n.】 [C] sth. that you need to have in order to live 必需品|A lot of families could not even afford to buy the basic necessities of life during that period of time.
logically|【ad.】 in a way that facts and ideas are connected in a correct way in the thinking process 按照逻辑地；合乎逻辑地|"At the meeting, Sarah presented her ideas about the new product clearly and logically."
sacrifice|【vt.】 willingly stop having sth. you want or doing sth. you like in order to get sth. more important 牺牲；献出|He sacrificed a promising career in his 30s to look after his kids.
surrender|"【vt.】 1) give up sb. / sth., esp. because you are forced to （被迫）放弃"|People believed that Bayer has surrendered his artistic identity in his later films.
surrender|"【vt.】 2) say officially that you want to stop fighting, because you realize that you cannot win 投降"|The rebel soldiers were forced to surrender.
stuck|【a.】 1) not knowing what to do in a particular situation 不知所措的；（为某事）犯愁的|"If you're stuck for something to do tonight, come out with us."
stuck|【a.】 2) impossible or unable to move from a particular position 卡住的；无法移动的；动不了的|Sara tried to open the window but it was stuck.
simultaneously|【ad.】 at exactly the same time 同时发生地；同步地|The concert will be broadcast simultaneously on television and radio.
contradictory|"【a.】 two statements, beliefs, etc. that are contradictory are different and therefore cannot both be true or correct 矛盾的；抵触的"|"The witnesses gave two completely contradictory accounts, so we don't know which one should be trusted."
stick with| (infml.) continue doing sth. the way you did or planned to do before 继续做（使用）；不放弃|Let's stick with the original plans we decided together.
have sth. at one's fingertips| have knowledge or information ready and available to use very easily 手头有某物（可供随时使用）；对某物了如指掌|We have all the facts and latest figures about the application at our fingertips.
set in|" if sth. sets in, esp. sth. unpleasant, it begins and seems likely to continue for a long time （尤指不愉快的事）开始，来临"|Winter seems to be setting in rather early this year.
the world is sb.'s oyster| used to tell sb. that they can achieve whatever they want 可以随心所欲；想要什么就能得到什么|"With a doctoral degree and a mathematical talent, the world is her oyster."
fit in|" manage to do sth. or see sb., even though you have a lot of other things to do 安排时间做（某事）；安排时间见（某人）；找出···的时间"|"I wanted to fit in a swim before breakfast, since I would be fully occupied the whole day."
in passing|" if you say sth. in passing, you mention it while you are mainly talking about sth. else （在谈论别的事情时）顺便说起某事物，附带提及某事物"|Sampson mentioned in passing Emma's strange behavior at yesterday's party.
by default|" if sth. happens by default, it happens because you did not do anything to change it 由于没有采取行动（而发生某事）"|I became a teacher by default rather than by design.
step in|" become involved in an activity, discussion, or disagreement, sometimes in order to stop trouble 介入；干涉；插手"|An outside buyer has stepped in to save the company from going out of business.
