urge| 【n.】[C] a strong wish or need 强烈的欲望；迫切的要求；冲动|He could no longer resist the urge to go and see Amanda.
urge| 【vt.】strongly suggest that sb. do sth. 竭力主张；强烈要求；敦促|They urged Parliament to approve plans for their reform program.
vulnerable| a. able to be easily harmed or hurt 脆弱的；易受伤的|Their constant arguments left her feeling increasingly vulnerable and insecure.
self-esteem|" n. [U] the feeling of being satisfied with your own abilities, and that you deserve to be liked or respected 自尊（心）"|e.g. Educated people are found to have higher self-esteem.
deprivation|" n. [C, U] the lack of sth. that you need in order to be healthy, comfortable, or happy 缺少；匮乏"|Sleep deprivation can result in mental disorders.
tolerance|" n. [U] willingness to allow people to do, say, or believe what they want without criticizing or punishing them 忍受；容忍；宽容"|He shows little tolerance for people with different views.
intolerance| n. [U] unwillingness to accept ways of thinking and behaving that are different from your own 偏狭；偏执；不容异己|The party was accused of stirring up a climate of fear and intolerance.
worthy|" a. deserving respect, attention, or admiration 值得尊敬的；值得注意的；值得敬仰的"|The money we raise will be going to a very worthy cause.
differentiate| v. recognize or express the difference between things or people 辨别；区别|It's important to differentiate between fact and opinion.
unhealthy| a. 1) not normal or natural and likely to be harmful 反常的；病态的|Frank has developed what I would term an unhealthy relationship with these people.
unhealthy| a. 2) likely to make you ill 对健康有害的；会致病的|He worked in the unhealthy environment of a coal mine.
hunger| n. [U] 1) the feeling that you need to eat 饥饿感|I can't believe that that enormous meal wasn't enough to satisfy your hunger.
hunger|" n. [U] 2) lack of food, esp. for a long period of time, that can cause illness or death （尤指长期的）饥饿，饥荒"|Is it possible to end poverty and hunger in a decade?
coincide|" vi. (~ with) happen at the same time as sth. else, esp. by chance 同时发生（尤指巧合）"|I timed my holiday to coincide with the children's school holiday.
insecurity|" n. [C, U] the state of not feeling at all confident about yourself, your abilities, or your relationships with people 不安全；没有自信；没有把握"|She had developed an outgoing personality to mask her deep insecurities.
freelance| a. working independently for different companies rather than being employed by one particular company 从事自由职业的|He has been a freelance journalist for the BBC for a decade.
neurosurgery|【n.】 [U] 神经外科（学）|Now I am chief of pediatric neurosurgery at John Hopkins Children's Center in Baltimore.
shocking|"【a.】 very surprising, upsetting, and difficult to believe 惊人的；骇人的；令人难以置信的"|It is shocking that they involved children in the crime.
stimulate|【vt.】 encourage or help an activity to begin or develop further 激励；促使；促进|The government should do more to stimulate investment in the rural areas of the state.
instruct|【vt.】 officially tell sb. what to do 命令；指示|He instructed his men to collect information about troop movements.
unrelated|【a.】 two things that are unrelated are not connected to each other in any way 无关的；不相关的|The police think that the two incidents are unrelated.
robust|【a.】 having or showing good health and strength 强健的；健壮的|He looks robust and healthy.
contagious|"【a.】 1) if a feeling, attitude, or action is contagious, other people are quickly affected by it and begin to have it or do it （感觉、态度、行动）富于感染力的，会蔓延的"|Daffy has a contagious enthusiasm for life and poetry.
contagious|【a.】 2) a disease that is contagious can be passed from person to person by touch （疾病）接触传染的|Mumps (腮腺炎) can be a contagious disease.
laughter|"【n.】 [U] when people laugh, or the sound of people laughing 笑；笑声"|"He delivered the line perfectly, and everybody roared with laughter."
induce|"【vt.】 1) (fml.) cause sth., esp. a mental or physical change 引起，促使，导致（尤指精神或身体的变化）"|Taking a brisk walk can often induce a feeling of well-being.
induce|"【vt.】 2) (fml.) persuade sb. to do sth., esp. sth. that does not seem wise 劝诱，诱导（尤指做似乎不明智的事）"|Nothing would induce me to take that job.
duration|【n. [U] the length of time that sth. continues 持续时间|For the duration of the strike our shop will remain closed.
intensity|【n.】 [U] the quality of being felt very strongly or having a strong effect 强烈；剧烈|The storm started again with even greater intensity.
sensation|【n. [C] 1) a feeling or an impression caused by a particular experience 感觉；感受|I can remember the first time I went sailing — it was a wonderful sensation.
sensation|"【n. [C] 2) a feeling that you get from one of your five senses, esp. the sense of touch （感官的）感觉；（尤指）触觉"|Massage (按摩) produces wonderful sensations.
electric|"【a.】 needing electricity to work, produced by electricity, or used for carrying electricity 用电的；电动的；带电的"|"The electric guitar, along with rock-and-roll, rose to popularity around the world."
associate| vt.  (~ sb. / sth. with sth.) make a connection in your mind between one person or thing and another 联想；联系|Most people associate this brand with good quality.
associate| n. [C] sb. with whom you work or do business with 同事；（生意）伙伴|They have been business associates for decades. 
implication|"【n.】 1) [C, U] sth. that is not directly said or shown, but that is suggested or understood 含意；暗指；暗示"|I resent the implication that my work is not thorough.
implication|"【n.】 2) [C, usu. pl.] a possible future effect or result of an action, event, decision, etc. （行动、事件、决定等的）可能的影响（后果）"|The new report has far-reaching implications for the future of broadcasting.
astonish|【vt.】 surprise sb. very much 使大为吃惊；使惊愕|What astonished me most was her lack of common sense.
astonishing|【a.】 so surprising that it is difficult to believe 令人惊讶的|It's astonishing how much the place has changed.
neuron|【n.】 [C] (also 'neurone') 神经元；神经细胞|
neurotransmitter|【n.】 [C] 神经传递素|
electrical|【a.】 connected with electricity; using or producing electricity 电的；用电的；发电的|"Since the Great Depression, every new electrical appliance has come with a promise that it would transform the home."
neurophysiology|【n. [U] 神经生理学|
musical|【a.】 (only before noun) relating to music or consisting of music 音乐的；配乐的|She has no formal musical qualifications.
favorable|【a.  1) suitable and likely to make sth. happen or succeed 有利的|The disease spreads quickly under favorable conditions.
favorable|"【a.  2) a favorable report, opinion, or reaction shows that you think sb. / sth. is good or that you agree with them 赞许的；称赞的；肯定的"|We have had a favorable response to the plan so far.
reinforce|"【vt.】 give support to an opinion, idea, feeling, etc. and make it stronger and more likely to continue 加强，强化（观点、思想、感觉等）"|The latest figures reinforce the view that economic growth is slowing down.
rage|"【n.】 [C, U] a strong feeling of uncontrollable anger 盛怒；狂怒"|He would sometimes fly into a rage for no reason at all.
monster|"【n.】 [C] an imaginary or ancient creature that is large, ugly, and frightening 妖怪；怪兽；怪物"|A terrifying monster attacked the helpless villagers.
cable|【n. [C] 电缆|
handy|【a.】 1) (infml.) near and easy to reach 手边的；附近的|Keep your pills handy just in case you feel seasick.
handy|【a.】 2) useful 有用的|It's very handy having a light above your desk.
correlate|"【v.】 (~ to / with) if two or more facts, ideas, etc. correlate or if you correlate them, they are closely connected to each other or one causes the other （使）相互关联"|Stress levels correlate strongly with heart disease.
lifespan|【n.】 [C] the length of time that a person or animal lives or is expected to live （人或动物的）寿命，预期生命期限|Worms have a lifespan of a few months.
unfortunately|【ad.】 used when you are mentioning a fact that you wish was not true 不幸地；令人遗憾地|"Unfortunately, you were out when we called."
blank|"【a.】 1) showing no emotion, understanding, or interest 无表情的；木然的"|Zoe looked at me with a blank expression.
blank|"【a.】 2) without any writing, print, or recorded sound 无字迹的；空白的"|Sign your name in the blank space at the bottom of the form.
indoors|【ad.】 into or inside a building 往室内；在室内|Mother was advised to stay indoors for a week after her cough seemed better.
captive| a. kept in prison or in a place that you are not allowed to leave 被关押的；遭监禁的|She was kidnapped and held captive for over a week.
captive| n. [C] sb. who is kept as a prisoner 俘虏|They freed their captives before surrendering.
scenario|【n. [C] a situation that could possibly happen 可能发生的事；可能出现的情况|Imagine a scenario where only 20 percent of people have a job.
captivity|"【n. [U] when a person or animal is kept in a prison, cage, etc. and not allowed to go where they want 拘禁；囚禁；关押"|Animals bred in captivity would probably not survive if they were released into the wild.
autopilot|"【n. [C, U] (also 'automatic pilot') a machine that flies a plane by itself without the need for a pilot （飞机上的）自动驾驶仪"|
you name it| (spoken) used after a list of things to mean that there are many more you could mention 凡是你说得出的（应有尽有）|"Vodka, whisky, beer — you name it, I've got it."
miss out| not have the chance to do sth. that you enjoy or that would be good for you 错失机会|"Well, I'm glad you could make it; I didn't want you to miss out."
in relation to| concerning 关于；涉及|"One of the biggest things that should happen in relation to the Internet is that kids and adults, too, should be taught to manage it."
measure up| be good enough to do a particular job or to reach a particular standard 合格；达到某个标准|How will the Secretary General measure up to his new responsibilities?
when it comes to (doing) sth.| (infml.) when the subject being discussed is a particular thing 谈到（做）某事时|He's a bit of an expert when it comes to computers.
every now and then / again|" (also 'every so often') sometimes, but not often or regularly 偶尔；有时"|He cleans out his desk drawers every now and then.
work on| try very hard to improve or achieve sth. 努力提高；努力实现|We need to work on ensuring that the children feel safe and confident.
sink in|" if information, facts, etc. sink in, you gradually understand them or realize their full meaning （信息、事实等逐渐）被充分理解"|He paused a moment for his words to sink in.
for that matter| used to say that what you are saying about one thing is also true about sth. else 对···同样如此|"Ben never touched beer, or any kind of alcohol for that matter."
(just) in case| as a way of being safe from sth. that might happen or might be true 以防万一|"Take an umbrella, in case it rains."
on average|" based on a calculation about how many times sth. usually happens, how much money sb. usually gets, how often people usually do sth., etc. 平均来看"|"My income's rather variable, but I earn £73 a day on average."
up to sth.| (spoken) doing sth. secret or sth. that you should not be doing 正在做（秘密或不该做的事）|The children are very quiet. I wonder what they're up to.
the other way around / round| the opposite of what you have just mentioned 正相反；倒过来|Now the reality was just the other way round.
