Buddhist|n.[C] sb. who believes in Buddhism 佛教徒|e.g. Lingyin Temple is a famous [[Buddhist]] temple situated in the northwest of Hangzhou.
grotto|[C] (pl. grottos or grottoes) a small attractive cave 小洞穴|e.g. This [[grotto]] houses the most exquisite stone sculptures from the Tang Dynasty.
drift|1) move or go somewhere slowly 缓缓移动；缓慢行走|"e.g. The crowd [[drifted]] away from the scene of the accident.；e.g. As our boat [[drifted]] down the river, many children ran along the shore waving at us."
drift|2) move slowly on water or in the air 漂流；漂移|"e.g. The crowd [[drifted]] away from the scene of the accident.；e.g. As our boat [[drifted]] down the river, many children ran along the shore waving at us."
scenic|surrounded by beautiful views of nature 景色优美的|e.g. Yosemite National Park is an area of outstanding [[scenic]] beauty and great wilderness value.
formation|"1) [C, U] rock or cloud that is formed in a particular shape, or the shape in which it is formed （岩石或云朵的）形成物；形状"|"e.g. Enormous cloud [[formations]] dominate the landscape on a hot, humid summer's day.；e.g. An agreement on the [[formation]] of a new government was reached on June 6."
formation|2) [U] the process of starting a new organization or group 构成；组成|"e.g. Enormous cloud [[formations]] dominate the landscape on a hot, humid summer's day.；e.g. An agreement on the [[formation]] of a new government was reached on June 6."
oasis|[C] (pl. oases) （沙漠中的）绿洲|
dune|[C] （海边或沙漠中的）沙丘|
ridge|"[C] a long narrow raised part of a surface, esp. a high edge along a mountain 山脊"|
superhighway|[C] (AmE) （超级）高速公路|
stretch|vi.spread out or cover a large area of land 延伸；绵延|"e.g. The beach [[stretches]] for more than two miles, backed by grassy dunes and sweet-smelling pine forest."
catapult|push or throw sth. very hard so that it moves through the air very quickly 把···弹（射）出去|e.g. A loose dog is at the risk of falling or being [[catapulted]] out of the truck bed.
awe|[U] a feeling of great respect and liking for sb. / sth. 崇敬；赞叹|"e.g. You might gaze at the Grand Canyon with [[awe]], marveling at its beauty and fearing its depth."
sorrow|1) [C] an event or situation that makes you feel great sadness 令人悲伤的事；不幸|"e.g. We cannot cure the world of [[sorrows]], but we can choose to live in joy.；e.g. The president expressed his deep [[sorrow]] over the bombing deaths."
sorrow|"2) [U] a feeling of great sadness, usu. because sth. very bad has happened 悲伤；悲痛"|"e.g. We cannot cure the world of [[sorrows]], but we can choose to live in joy.；e.g. The president expressed his deep [[sorrow]] over the bombing deaths."
hazardous|"involving risk or danger, esp. to sb's health or safety 危险的；有害的"|e.g. The report calls for a ban on the import of [[hazardous]] waste.
bleak|"exposed, empty, or with no pleasant features 无遮掩的；荒凉的；索然无味的"|"e.g. That's probably the most bare, [[bleak]], and inhospitable island I've ever seen."
formidable|"very impressive or powerful, and often frightening 令人敬畏的；可怕的"|e.g. They had to overcome [[formidable]] obstacles during their journey.
harsh|1) (of weather or living conditions) very difficult and unpleasant to live in 恶劣的；艰苦的；严峻的|"e.g. Penguins employ cooperative behaviors in order to deal with an incredibly [[harsh]] environment.；e.g. The solar cooker looks impressive, with mirrors designed to catch the [[harsh]] sunlight, focusing their power to create intense heat."
harsh|2) unpleasantly bright 刺眼的；耀眼的|"e.g. Penguins employ cooperative behaviors in order to deal with an incredibly [[harsh]] environment.；e.g. The solar cooker looks impressive, with mirrors designed to catch the [[harsh]] sunlight, focusing their power to create intense heat."
starvation|[U] the state of suffering and death caused by having no food 饥饿；挨饿；饿死|e.g. Millions of people in that region are threatened with [[starvation]] as a result of drought and poor harvests.
civilization|"[C, U]  a society that is well organized and developed, used esp. about a particular society in a particular place or at a particular time 文明（社会）"|e.g. The ancient [[civilizations]] of Central and Latin America were founded upon corn.
precede|(fml.) happen before sth. or come before sb. / sth. in order 先于···（发生或出现）|e.g. It would be helpful if you were to [[precede]] the report with an introduction.
endurance|[U] the ability to continue doing sth. difficult or painful over a long period of time （忍）耐力|e.g. Running a marathon is seen by many people as the ultimate test of human [[endurance]].
trick sb. into sth. / doing sth.|cause sb. to do sth. by means of a trick 用计诱使某人做某事|"e.g. Dean [[tricked]] the old lady into giving him 800 pounds, claiming that he would invest it for her."
set sail (from  for …)|begin a journey by boat or ship 起航|"e.g. When Captain Cook [[set]] [[sail]] for the Pacific, he was heading to parts of the world that were little-known."
during  throughout / over the course of sth.|during sth. 在···期间|"e.g. We struck up a conversation, in the [[course]] of which it emerged that he was a sailing man."
contend with|have to deal with a problem or difficult situation （不得不）处理问题，对付困境|e.g. The rescue team also had bad weather conditions to [[contend]] with.
aviator|[C] a pilot 飞机驾驶员；飞行员|e.g. Amy Johnson was a pioneering [[aviator]] who made record-breaking flights to Australia and South Africa in the 1930s.
aircraft|[C] (pl. aircraft) a plane or other vehicle that can fly 飞机；航空器；飞行器|e.g. Commercial airlines often find it cheaper to park their [[aircraft]] at a storage facility than at an airport.
fashionable|"popular, esp. for a short period of time （尤指短期内）时髦的，流行的"|e.g. Reading has become the [[fashionable]] educational activity for summer months with schools and libraries running reading challenges.
meaningless|having no purpose or importance and therefore not worth doing or having 无目的的；无意义的；无价值的；不重要的|e.g. He said a few [[meaningless]] words to his hostess and looked around the room.
functional|designed to be useful rather than beautiful or attractive 实用的|e.g. Their tips provide guidance to anyone looking to set up a smart and [[functional]] workspace at home.
accessory|"1) [usu. pl.] sth. such as a bag, belt, or jewelry that you wear or carry because it is attractive 装饰物，小配件（如手袋、皮带、珠宝等）"|"e.g. This store offers a wide range of clothing, shoes, and [[accessories]] for men, women, and children.；e.g. [[Accessories]] such as a carrying case and a battery recharger are free with the purchase of a cell phone."
accessory|"2) [usu. pl.] sth. such as a piece of equipment or a decoration that is not necessary, but that makes a machine, car, room, etc. more useful or more attractive 附件；配件；附属品"|"e.g. This store offers a wide range of clothing, shoes, and [[accessories]] for men, women, and children.；e.g. [[Accessories]] such as a carrying case and a battery recharger are free with the purchase of a cell phone."
apparel|[U] (fml.) clothes 衣服|e.g. They specialize in the supply of sports [[apparel]] such as sweatshirts and baseball caps to retail markets.
unremarked|(fml.) not noticed 不受注意的；未被注意的|e.g. There are many brave and admirable social workers doing [[unremarked]] work across the nation.
populate|(usu. passive) live in an area 居住于|e.g. The world's largest iceberg would possibly crash into an island [[populated]] by penguins and seals.
inclusion|"[U] the act of including sb. / sth. in a larger group or set, or the fact of being included in one 包含；包括"|e.g. Evidence is needed to prove that the word has been used in a variety of different sources before it can be considered for [[inclusion]] in one of the dictionaries.
distinctly|1) very 十分|e.g. She is planning to travel to [[distinctly]] different destinations in pursuit of happiness and vision.；e.g. I [[distinctly]] remember asking him not to tell her about the new sales figures.
distinctly|2) clearly 清楚地；明显地|e.g. She is planning to travel to [[distinctly]] different destinations in pursuit of happiness and vision.；e.g. I [[distinctly]] remember asking him not to tell her about the new sales figures.
catalogue|vt.make a complete list of all the things in a group 为···编目录；把···列入目录中|"e.g. The works came to light during the 1950s, when they were [[catalogued]] in the museum's collection.；e.g. She uses an online [[catalogue]] to search for items by price or country, instead of the hard copies traditionally taken to auctions (拍卖会)."
catalogue|"n.[C] a complete list of things that you can look at, buy, or use, for example in a library or at an art show 目录"|"e.g. The works came to light during the 1950s, when they were [[catalogued]] in the museum's collection.；e.g. She uses an online [[catalogue]] to search for items by price or country, instead of the hard copies traditionally taken to auctions (拍卖会)."
curate|"choose and organize the art, music, objects, etc. for an exhibition, show, concert, etc. 策划组织（展览、表演、音乐会等）"|"e.g. Focused on artwork inspired by nature, this exhibition is [[curated]] by four high school students."
devoid|(fml.) (be ~ of sth.) completely lacking in sth. 毫无某物；完全没有某物|e.g. Milly is the most serious person I know — her stories are always completely [[devoid]] of humor.
affective|relating to or having an effect on the emotions 情感的|e.g. Studies in this area investigate how objects or messages can arouse [[affective]] reactions.
inscribe|"carefully cut, print, or write words on sth., esp. on the surface of a stone or coin （尤指在石头或硬币表面）雕刻，印制，题写"|"e.g. She signed the book and [[inscribed]] the words ""with grateful thanks"" on it."
tangible|clear enough or definite enough to be easily seen or noticed 确凿的；明显的；实在的|e.g. These fragments provide [[tangible]] evidence for how the city has changed since the 18th century.
coalesce|"(fml.) combine and form one single group, substance, etc. 联合；合并"|e.g. His sporting and literary interests [[coalesced]] admirably in his writing about climbing.
fibre|"1) [C, U] （用来做绳子、布等的）纤维"|
fibre|2) [U] （植物的）纤维，食物纤维|
stitch|"[C] a short piece of thread that has been sewn into a piece of cloth, or the action of the thread going into and out of the cloth （缝纫中的）一针；缝"|e.g. You'd better put a [[stitch]] in the corner of the pocket to keep it in place.
connectedness|[U] the feeling people have that they are members of a group in society and that they share particular qualities with other members of that group 相互联系；社会关系|e.g. Human beings have a need for both independence and [[connectedness]].
priceless|extremely valuable or important 极其贵重的；极其重要的|e.g. Her knowledge and experience would make her a [[priceless]] asset to the team.
conservation|"1) the act of preventing sth. from being lost, wasted, damaged or destroyed 保存；保护；节约"|"e.g. The project includes the [[conservation]] of 200 paintings, 15,000 books and quantities of furniture, ceramics and textiles.；e.g. China is one of the few places in the world where the elephant population is growing thanks to extensive [[conservation]] efforts."
conservation|"2) the protection of natural things such as animals, plants, and forests to prevent them from being spoiled or destroyed （动植物、森林等的）保护"|"e.g. The project includes the [[conservation]] of 200 paintings, 15,000 books and quantities of furniture, ceramics and textiles.；e.g. China is one of the few places in the world where the elephant population is growing thanks to extensive [[conservation]] efforts."
accession|"record the addition of a new item to a library, museum, etc. 将（图书馆、博物馆等的新书、新展品）登记入册"|e.g. Objects will be accepted and [[accessioned]] into the museum's collections when these conditions are met.
incumbent|(fml.) (~ upon / on sb. ) necessary as part of sb's duty 有责任的；有义务的；必须履行的|e.g. It is [[incumbent]] upon parents to control what their children watch on TV.
guardian|1) (fml.) sb. who guards or protects sth. 维护者；保卫者|e.g. These oral historians were the [[guardians]] of traditional values and the teachers of lessons about the natural world.；e.g. The girl's parents or [[guardians]] must give their consent before she has the operation.
guardian|"2) sb. who is legally responsible for looking after sb. else's child, esp. after the child's parents have died 监护人"|e.g. These oral historians were the [[guardians]] of traditional values and the teachers of lessons about the natural world.；e.g. The girl's parents or [[guardians]] must give their consent before she has the operation.
album|"1) a book that you put photographs, stamps, etc. in （收存照片、邮票等的）簿，册"|e.g. We've put the best wedding photos into an [[album]] — do you want to see them?；e.g. The singer talked about the inspiration behind the creation of each track from his newly released [[album]].
album|"2) a group of songs or pieces of music on a CD, tape, etc. （歌曲或音乐的）专辑"|e.g. We've put the best wedding photos into an [[album]] — do you want to see them?；e.g. The singer talked about the inspiration behind the creation of each track from his newly released [[album]].
organically|1) in a way of happening or developing in a natural and continuous process 自然地；持续地|e.g. The company has been growing [[organically]] over the past few years.；e.g. There is firm evidence that [[organically]] grown crops are healthier to eat than conventional ones.
organically|2) in a way of growing food without using artificial chemicals 不使用化肥地；有机地；绿色地|e.g. The company has been growing [[organically]] over the past few years.；e.g. There is firm evidence that [[organically]] grown crops are healthier to eat than conventional ones.
scattered|spread over a wide area or over a long period of time 分散的；稀疏的|e.g. The higher cost of providing full services to a [[scattered]] community cannot be ignored.
cabinet|"[C] a piece of furniture with doors and shelves or drawers, used for storing or showing things （有拉门、搁板或抽屉的）储藏柜，陈列柜"|
festivity|"(festivities) [pl.] things such as drinking, eating, or dancing that are done to celebrate a special occasion 庆祝活动；庆典"|"e.g. This year's [[festivities]] included fireworks, light shows and a live concert at King International Stadium."
uniqueness|"[U] the quality of being unusually good, special or the only one of its kind 不同寻常；独特；独一无二"|e.g. It is the [[uniqueness]] of her painting style for which she has been remembered over the past decades.
thread|"[C, U] a long thin string of cotton, silk, etc. used to sew or weave cloth （缝衣服的）线"|
iteration|"[C, U] the act or process of repeating 重复"|e.g. Companies should focus on customer experiences and strive to improve those experiences through constant [[iteration]].
purposefully|"with a clear aim or purpose, determinedly 有目的地；有决心地；果断地"|"e.g. Upon hearing these words, she began walking slowly but [[purposefully]] toward the bridge."
tuck away|store or hide sth. 将某物存起来或藏起来|e.g. Every member of the family can now [[tuck]] away either £9 or £18 a month in one of these savings plans.
in existence|in the state of existing 存在|e.g. That's why there are tens of thousands of start-ups in [[existence]] today.
it is incumbent upon / on sb. to do sth.|it is sb's duty or responsibility to do sth. 做某事是某人的职务（责任）|e.g. It is [[incumbent]] upon all users of this equipment to familiarize themselves with the safety procedure.
pass away|"die — use this when you want to avoid saying the word ""die"" 去世；离世"|"e.g. Stephen Hawking, who is known for his groundbreaking work with black holes and relativity, [[passed]] away at the age of 76."
