mature|"【a.】 sb., esp. a child or young person, who is mature behaves in a sensible and reasonable way, as you would expect an adult to behave （尤指小孩或年轻人举止）成熟的，理智的，明白事理的"|  We're mature enough to disagree on this issue but still respect each other.
assign|【vt.】 give sb. a particular job or make them responsible for a particular person or thing 分配，分派，指派（任务）|  I've been assigned the task of looking after the new students.
pediatrician|【n.】 [C] a doctor who deals with children and their illnesses 儿科医生|"  He dreams of becoming a doctor, specifically a pediatrician."
best-seller|"【n.】 [C] a popular product, esp. a book, that many people buy 畅销产品；畅销书"|  His new book went straight to No. 1 on the best-seller list.
anymore|【ad.】 (often used in negative sentences or questions) any longer 再也（不）；（不）再|  You're describing a world that just doesn't exist anymore.
strive|"【vi.】 (strove, striven) (~ to do sth.; ~ for / after sth.)  make a great effort to achieve sth. 努力；奋斗"|We encourage all members to strive for the highest standards.
best-selling|【a.】 (only before noun) extremely popular 畅销的|It's almost every author's dream to become a best-selling author.
press conference|【n.】 [C] a meeting held by a person or group at which they answer questions from people who write or present news reports 记者招待会；新闻发布会|The football coach held a press conference to announce his retirement.
appealing|【a.】 attractive or interesting 有吸引力的；有趣的|The city offers an appealing combination of sporting and cultural events.
tongue|【n.】 [C] 舌；舌头|
depression|"【n.】 [C, U] a feeling of sadness that makes you think there is no hope for the future 忧伤；沮丧；消沉"|She suffered from severe depression after losing her job.
isolation|【n.】 [U] 1) when sb. feels alone and unable to meet or speak to other people 孤独；孤单|"After all the visitors had left, she experienced a feeling of complete isolation."
isolation|"【n.】 [U] 2) when one group, person, or thing is separate from others 隔绝；孤立；分离"|"Because of its geographical isolation, the area developed its own unique culture."
employee|【n.】 [C] sb. who is paid to work for sb. else 受雇者；雇员|"e.g.  Alibaba Group has more than 100,000 global employees."
philosopher|"【n.】 [C] sb. who studies and develops ideas about the nature and meaning of existence, truth, good and evil, etc. 哲学家"|Socrates and Plato are two famous Greek philosophers whose ideas are still influential today.
unfold|"【v.】 if a story, plan, etc. unfolds, it becomes clearer as you hear or learn more about it （使）（故事、计划等）展开；逐渐呈现；展示"|"The scandal is still unfolding, but there may be a solution soon."
mindset|"【n.】 [C] sb.'s general attitude, and the way in which they think about things and make decisions 思维模式"|It's quite difficult to change the mindset of the public and the press.
lessen|"【v.】 become smaller in size, importance, or value, or make sth. do this （使）降低；（使）减少"|The new project will lessen the effects of car pollution.
emotional|【a.】 (only before noun) relating to your feelings or how you control them 情绪（上）的；情感（上）的|Mothers are often the ones who provide emotional support for the family.
perceive|"【vt.】 1) (fml.) notice, see, or recognize sth. 察觉；注意到；发觉"|"That morning, he perceived a change in his wife's mood."
perceive|【vt.】 2) (written) understand or think of sb. / sth. in a particular way （以某种方式）看待，理解|Even as a young woman she had been perceived as a future chief executive.
heroic|"【a.】 extremely brave or determined, and admired by many people 英雄的；英勇的"|These doctors performed heroic work in difficult conditions.
consistent|"【a.】 always behaving in the same way or having the same attitudes, standards, etc. （行为、态度、标准等）一贯的，一致的"|He has been the team's most consistent player.
sustainable|【a.】 able to continue for a long time 可持续的|That sort of extreme diet is not sustainable over a long period.
fitness|【n.】 [U] when you are healthy and strong enough to do hard work or play sports 健壮；健康|They're doing some regular exercise to improve their fitness.
creativity|"【n.】 [U] the ability to use your imagination to produce new ideas, make things, etc. 独创性；创造性；创造力"|We should have an education system that lets children use their creativity.
marathon|【n.】 [U] a long race of about 42 kilometers or 26 miles 马拉松赛跑|She ran her first marathon in just under three hours.
literally|"【ad.】 1) used to emphasize that sth., esp. a large number, is actually true 的确；确实"|The Olympic Games were watched by literally billions of people around the world.
literally|【ad.】 2) according to the most basic or original meaning of a word or expression 按照原意；根据字面意思|"I said I felt like quitting, but I didn't mean it literally."
overextend|"【vt.】 try to do or use too much of sth., causing problems, illness, or damage 把···做得过分；把···使用过头"|e.g .  Be careful not to overextend yourself. You've been very ill.
obsess|"【vt.】 (be obsessed with  sth. obsesses you, you think or worry about them all the time and you cannot think about anything else 一 used to show disapproval 使痴迷；使迷恋；使心神不宁（含贬义）"|A lot of young girls are obsessed by their weight.
maximum|"【a.】 (only before noun) the maximum amount, quantity, speed, etc. is the largest that is possible or is allowed 最大量的；最大限度的；最大值的"|"To get the maximum benefit, do the exercises slowly."
workout|"【n.】 [C] a period of physical exercise, esp. as training for a sport 体育锻炼；训练"|She does a 20-minute workout every morning.
unlike|【prep.】 used to contrast sb. / sth. with another person or thing 与···不同|"Unlike most people in the office, I don't come to work by car."
paradox|【n.】 [C] 1) a situation that seems strange because it involves two ideas or qualities that are very different 自相矛盾（的情况）|It is a paradox that in such a rich country there can be so much poverty.
paradox|【n.】 [C] 2) a statement that seems impossible because it contains two opposing ideas that are both true 悖论；似非而是的说法|The paradox is that fishermen would catch more fish if they fished less.
perform|" vi. (~ well  差等"|The company has been performing poorly over the past year.
perform|" v.  do sth. to entertain people, for example by acting a play or playing a piece of music 表演；演出"|I'd like to hear the music performed live.
chase|【v.】 1) use a lot of time and effort trying to get sth. such as work or money 努力赢得；设法获得|Top graduates from the university are chased by major companies.
chase|【v.】 2) quickly follow sb. / sth. in order to catch them 追逐；追赶；追捕|The dogs saw him running and chased him.
grounded|【a.】 1) sb. who is grounded understands their own character and knows what is really important 对自己有清醒认识的|Mary says that she knows what she really wants because her family always keeps her grounded.
grounded|"【a.】 2）reasonable and in control of your emotions, even when this is difficult 理性的；有理智的；克制的"|"Charles can always keep himself grounded, even when he runs into difficulty."
productive|【a.】 producing or achieving a lot 多产的；丰饶的；富有成效的|We had a very productive meeting 一 I felt we sorted out a lot of problems.
ethos|【n.】 [sing.] the set of ideas and moral attitudes that are typical of a particular group （某团体的）精神特质，道德意识|It is a community in which people lived according to an ethos of sharing and caring.
be sb's for the asking|" (infml.) if sth. is yours for the asking, you can have it if you want it 某人只要提出要求（就可以得到）"|A good deal of extra support is hers for the asking.
hit it big| have great success 大获成功|"  I wasn't expecting it to work, but I hit it big when I tried the new approach."
to tell (you) the truth| (spoken) used when giving your personal opinion or admitting sth. 老实说；实话对你讲|"  To tell the truth, I don't really like her."
leave behind| not take sb. / sth. with you when you leave a place 忘记带走；留下|"  He departed for the United States, leaving the children behind with his mother."
sit back| relax and make no effort to get involved in sth. or influence what happens 不采取行动；袖手旁观|  Don't just sit back and wait for new business to come to you.
for one reason or another| used for saying that there is more than one reason for sth. 由于这样或那样的原因|"  His travel articles are always, for one reason or another, fascinating."
grab for ∕ at|" (infml.) take an opportunity, accept an invitation, etc. immediately 抓住（机会）；立即接受（邀请等）"|  This is our chance to grab at this new market.
come to terms with| accept an unpleasant or sad situation and no longer feel upset or angry about it 与某事妥协，对某事让步；接受（令人不快或悲伤的现实）|  It's hard for the couple to come to terms with the fact that they will never have children.
hold back| prevent sb.  某事发展|Do you think that mixed-ability teaching holds the brighter children back?
roll / trip off the tongue|" (infml.) if a name or phrase rolls or trips off your tongue, it is easy or pleasant to say （某个名字或短语）顺口"|Their names roll off the tongue very easily.
be  feel burned out| be in a state of physical or mental exhaustion caused by overwork or stress 感到精疲力竭|He was burned out by the time he was 21 and retired from the sport.
the here and now| the present time 现时|"To be able to live fully in the here and now, one must first learn how to honor the past."
come up short| fail to win or achieve sth. 未能赢取；未能获得|"We're so close to getting the job done, but we keep coming up short."
add up| increase by small amounts until there is a large total 积累；积少成多|When you're feeding a family of six the bills soon add up.
string together|" combine things in order to make sth. that is complete, good, useful, etc. 把···拼在一起"|They string together image after image until the documentary is completed.
prior to| (fml.) before 在···以前|All the arrangements should be completed prior to your departure.
at peace|" if you are at peace, you do not feel angry, unhappy, etc. 心平气和的"|"For the first time in months, she felt calm and at peace with the world."
quite  完全相反|"I didn't feel sleepy at all 一 just the opposite, in fact."
run  go counter to| be the opposite of 违背某事；与某事背道而驰|The governor's newest policy seems to be running counter to everything he promised during his election campaign.
