commitment|【n.】 [C] 2) a promise to do sth. or to behave in a particular way 承诺|Alice doesn't want to make a big emotional commitment to Steve at the moment.
priority|"【n.】 [C, U] the thing that you think is most important and that needs attention before anything else 优先处理的事；当务之急"|The customer is high on our list of priority.
prioritise|【vt.  1) treat sth. as being more important than other things 优先考虑；优先处理|The company has failed to prioritise safety.
prioritise|【vt.  2) determine the order for dealing with a series of items or tasks according to their relative importance 确定优先次序|You should make a list of all the jobs you have to do and prioritise them.
crucial|【a.】 extremely important because it will affect other things 至关重要的；关键性的|This aid money is crucial to the government's economic policies.
infect|【vt.】 1) make sb. share a particular feeling 使感染（某种感情）；影响|The panic in the mother's voice infected her children.
infect|【vt.】 2) give sb. a disease 传染|"People with the virus may feel perfectly well, but they can still infect others."
leisure|【n.】 [U] free time 空闲；闲暇|Most people only have a limited amount of leisure time.
recovery|"【n.】 [U, sing.] 1) the process of improving or becoming stronger again 改善；复苏"|The economy is showing signs of recovery.
recovery|"【n.】 [U, sing.] 2) a return to a normal state of health, mind, or strength 恢复；康复"|It is hoped that Lawrence can make a full recovery from the operation.
epidemic|【n.】 [C] 1) a sudden increase in the number of times that sth. bad happens （坏事的突然）泛滥，蔓延|Can anything be done about this unhappiness epidemic?
epidemic|【n.】 [C] 2) a widespread occurrence of an infectious disease in a community at a particular time （传染病的）流行，传播|A flu epidemic is sweeping through the United States this winter.
ultimate|【a.】 1) being the best or most extreme example of its kind 最好的；极端的|This race will be the ultimate test of your skill.
ultimate|【a.】 2) happening at the end of a long process 最后的；终极的| My manager will make the ultimate decision about whom to employ.
status|【n.】 [U] the social or professional position of sb. / sth. in relation to others 地位；身份；职位|Doctors have traditionally enjoyed high social status.
badge|【n.】 [C] 1) sth. that shows a particular quality 象征|His gun was a badge of power for him.
badge|"【n.】 [C] 2) a small piece of metal, cloth, plastic with a picture or words on it, worn to show rank, membership of a group, support for a political idea, etc. 徽章；证章"|He pulled out a badge and said he was a police officer.
indicator|【n.】 [C] sth. that can be regarded as a sign of sth. else 指示物|All the main economic indicators suggest that trade is improving.
absurd|【a.】 completely stupid or unreasonable 荒唐的；愚蠢的|It seems quite absurd to expect anyone to drive for three hours just for a 20-minute meeting.
locksmith|【n.】 [C] 锁匠|
fee|【n.】 [C] an amount of money paid for a piece of work or a service 报酬；服务费|Does the bank charge a fee for setting up an account?
complain|"【v.】 (not in passive) say that you are annoyed, not satisfied, or unhappy about sth./ sb. 抱怨；不满；发牢骚"|Residents are complaining because traffic in this area has increased.
regain|"【v.】 get back sth. you no longer have, esp. an ability or a quality 重新获得"|"She paused on the edge, trying to regain her balance."
access|【n.】 [U] (~ to) the means or opportunity to approach or enter a place 接近；进入|The police managed to gain access to the house through an upstairs window.
stroll|"【vi.】 walk somewhere in a slow, relaxed way 散步；闲逛"|"We were strolling along, laughing and joking."
leisurely| 【ad.】without hurrying 不慌不忙地|We walked leisurely into the hotel.
leisurely| 【a.】unhurried or relaxed 不慌不忙的|"After getting up, we had a leisurely breakfast at our hotel."
ulcer|【n.】 [C] 溃疡|
fingernail|【n.】 [C] 手指甲|
abuse|【n.】 [U] cruel or violent treatment of sb. 虐待|The woman suffered years of physical abuse.
wimp|"【n.】 [C] (infml.) a person who is not strong, brave, or confident 懦夫；窝囊废"|"The more she called her son a wimp, the less confident he became."
luggage|"【n.】 [U]  the cases, bags, etc. that you carry when you are traveling 行李"|We dropped our luggage off at our hotel and went sightseeing.
practically|【ad.】 almost 几乎；差不多|She blamed me for practically every mistake in the report.
fuss|"【n.】 [U, sing.] unnecessary excitement, worry, or activity 无谓的激动（或忧虑、活动）；大惊小怪"|We tried to arrange a ceremony with as little fuss as possible.
crush| 【v.】become or make sth. full of folds or lines （使）变皱；起皱|My dress got all crushed in my suitcase.
crush|" 【vt.】press or squeeze sth. so hard that it is damaged or injured, or loses its shape 压坏；压伤；挤压变形"|The car was completely crushed under the truck.
self|"【n.】 [U, sing.] the type of person you are, including your character, your typical behavior, your abilities, etc. 自身；本身；自己；自我"|Paula seemed to be her usual cheerful self a week after she came back home.
conspiracy|"【n.】 [C, U] a secret plan made by two or more people to do sth. harmful or illegal 密谋；阴谋"|He was charged with conspiracy to commit criminal damage.
airline|【n.】 [C] a company that takes passengers and goods to different places by plane 航空公司|I won't fly with an airline that has a bad safety record.
embarrass|"【vt.】 make sb. feel ashamed, nervous, or uncomfortable, esp. in front of other people （尤指在社交场合）使尴尬，使窘迫"|He didn't want to embarrass her by asking questions.
embarrassment|【n.】 [U] a feeling of being nervous or ashamed because of what people know or think about you 尴尬；难堪；窘迫|She suffered extreme embarrassment at not knowing how to read and write.
embarrassed|"【a.】 shy, awkward, or ashamed, esp. in a social situation 窘迫的；尴尬的"|The girl felt embarrassed at being the center of attention.
corridor|"【n.】 [C] a long narrow passage on a train or between rooms in a building, with doors on one or both sides 走廊；通道"|We had to wait outside in the corridor until our names were called.
stumble|【vi.】 trip or momentarily lose one's balance; almost fall 绊脚；绊跌|Victor stumbled over the step as he came in.
occupy|"【vt.】 1) fill or use a space, an area, or an amount of time 使用，占用（空间、面积、时间等）"|The bed seemed to occupy most of the room.
occupy|【vt.】 2) live or stay in a place 占据；居住|He occupies the house without paying any rent.
unoccupied|"【a.】 empty, with nobody living there or using it 空着的；闲置的；无人占用的"|I sat down at the nearest unoccupied table in the restaurant.
gut|【n.】 (~s) [pl.] (infml.) the courage and determination you need to do sth. difficult or unpleasant （做困难或不愉快的事情所需要的）勇气，魄力，决心|"When failure knocks you down, will you have the guts to get up and get going?"
snap|【v.】 1) say sth. quickly in an angry way 厉声说（话）|There's no need to snap at me — it's not my fault that you lost your wallet.
snap|"【v.】 2) break or cause to break suddenly and completely, typically with a sharp cracking sound （使）啪的一声折断"|You'll snap that ruler if you bend it too far.
snap|【v.】 3) (infml.) take a photograph （给···）拍照|Dave snapped a picture of me and Lucas.
lifetime|"【n.】 [C, usu. sing.] the length of time that sb. lives or that sth. lasts 终身；有生之年；存在期"|That large sum of money will last me a lifetime.
squeeze in| manage to find time for sb. / sth. although you are very busy 为···挤出时间|How can you manage to squeeze in so much work?
get through| do an amount of work 完成（工作）；处理（事情）|We've got a lot of work to get through today.
weigh down| make sb. feel worried and upset 使忧心忡忡|The CEO felt weighed down by his responsibilities.
take on|" undertake a task or responsibility, esp. a difficult one 接受（工作）；承担（责任）"|Don't take on too much work — the extra cash isn't worth it.
end up|" be in a particular situation, state, or place after a series of events, esp. when you did not plan it （尤指经历一系列意外后）最终处于，到头来"|He came round for a coffee and we ended up having a meal together.
throw in| add sth. at no extra cost 额外赠送|Buy this book and we throw in a CD.
in part|" to some degree, but not completely 在某种程度上；部分地"|Their harmonious relationship resulted in part from their similar goals.
take off|" (of an aircraft, etc.) leave the ground and begin to fly 起飞"|I felt quite excited when the plane took off from Heathrow.
make a fuss (about sth.)|" complain or become angry about sth., esp. when this is not necessary （因某事）大吵大闹，大惊小怪"|The soup is just a bit salty. I don't know why you're making such a fuss about it.
show up|" arrive, esp. at the place where sb. is waiting for you 到达（尤指有人在等候之处）"|We had 200 people show up for the conference.
make it| succeed in getting somewhere in time for sth. or when this is difficult （尤指在困难情况下）准时到达，赶上|You can still make it to the railway station if you set out right away.
in advance (of sth.)| before sth. happens or is expected to happen 预先；提前|I should warn you in advance that I'm not a very good dancer.
