oxytocin|[U] 催产素|
compose|1) write a piece of music 作（曲）|"e.g. Mozart [[composed]] his last opera shortly before he passed away.；e.g. The committee is [[composed]] of doctors, nurses and members of the public."
compose|"2) (be composed of) be formed from a number of substances, parts, or people 由···组成"|"e.g. Mozart [[composed]] his last opera shortly before he passed away.；e.g. The committee is [[composed]] of doctors, nurses and members of the public."
personalized| adapted to personal requirements or tastes 个性化的|e.g. His car has a [[personalized]] number plate.
besides|apart from sb.  sth. 除···之外（还）|e.g. I've got no family [[besides]] my parents.
surpass|be even better or greater than sb. / sth. else 超过；胜过|e.g. The film's success has [[surpassed]] all expectations.
outperform|be more successful than sb. / sth. else 做得比···好；胜过|"e.g. In recent years, our economy has [[outperformed]] most other industrial economies."
line of work|the type of work sb. does 专业；行业|e.g. You can expect to meet some very interesting people in my [[line of work]].
in the long run|"later in the future, not immediately 从长远来看"|e.g. It seems a lot of effort but I'm sure it's the best solution [[in the long run]].
flesh and blood|"used to emphasize that sb. has human feelings or weaknesses, often when contrasting them with machines 血肉之躯"|"e.g. I am only [[flesh and blood]], like anyone else."
go over|search or examine sth. very carefully 仔细搜查（检查）某物|e.g. [[Go over]] your work before you hand it in.
get in touch with sth.|(esp. AmE) realize and understand sth. such as your feelings and attitudes 认识到某事物，了解某事物（如自己的情感、态度等）|e.g. I am finally able to [[get in touch with]] who I am.
cheer up|"become less sad, or make sb. feel less sad （使）高兴起来；（使）振作起来"|e.g. Here is a bit of news that will [[cheer up]] you.
sb.'s heart skips / misses a beat|"used to say sb. suddenly feels a moment of fear, excitement, etc. 某人心跳停顿了一下（表示突然感到惊恐、兴奋等）"|e.g. My heart [[skipped a beat]] when I saw who it was.
edit out|"remove sth. when you are preparing a book, a piece of film, etc. for printing or broadcasting （在编辑、剪辑等过程中）删除，去掉"|e.g. Anything offensive will be [[edited out]] at a later stage of the production.
play on / upon|"use a feeling, fact, or idea in order to get what you want, often in an unfair way 利用（某一感情、事实或观点）"|"e.g. The advertisement [[plays on]] our emotions, showing a doctor holding a newborn baby."
catch on|become popular and fashionable 流行|e.g. The idea of glasses being a fashion item has been slow to [[catch on]].
stand  hope (of doing sth.)|be likely to be able to do sth. or to succeed 有机会 / 有希望（做某事）|e.g. She will [[stand a chance]] of passing the exam if she works hard.
rational|"rational thoughts, decisions, etc. are based on reasons rather than emotions （想法、决定等）合理的，基于理性的"|e.g. Parents need to be fully informed before they can make a [[rational]] decision.
biological|relating to the natural processes performed by living things 生物的；与生物有关的|e.g. Breathing and sleeping are examples of [[biological]] rhythms in humans.
genetic|relating to genes or genetics 基因的；遗传学的|e.g. I'm giving a seminar on the latest developments in [[genetic]] research next week.
microbe|[C] an extremely small living thing which can only be seen if you use a microscope. Some microbes can cause diseases. 微生物|e.g. Was it not the duty of the doctor to kill the [[microbes]]?
ridiculous|very silly or unreasonable 愚蠢的；荒唐的；可笑的|e.g. It's [[ridiculous]] that we have to wait two weeks for the operation.
intuitively|in a way that is based on feelings rather than facts or proof 基于直觉地|"e.g. She had sensed, [[intuitively]], that Larry was interested in her."
willingly|in a way that shows you are happy or pleased to do sth. or that you do not object to doing sth. 欣然地；愿意地；乐意地|e.g. Sixty percent of voters said they would [[willingly]] pay higher taxes for better health care.
broccoli|[U] 西兰花|
recoil|move your body quickly away from sb. / sth. because you find them or it frightening or unpleasant 退缩；畏缩|e.g. Howard [[recoiled]] a little at the sharpness in my voice.
horror|"[U] a feeling of great shock, fear, or disgust 震惊；惊恐；厌恶"|e.g. The thought of being left alone filled her with [[horror]].
distaste|[U] a feeling that sb. / sth. is unpleasant or morally offensive 不喜欢；厌恶；反感|e.g. She was trying her best not to show her [[distaste]].
variation|"[C, U] a difference between similar things, or a change from the usual amount or form of sth. （相似物体之间的）差异；（数量或形式的）变化，变动"|e.g. There might be striking [[variations]] within a species.
taste bud|"[C, usu. pl.] 味蕾"|
receptor|"[C] a nerve ending which receives information about changes in light, heat, etc. and causes the body to react in particular ways 感受器；受体"|"e.g. In the year 2000, taste [[receptors]] that detect this chemical were discovered on the tongue."
thiourea|[U] 硫脲|
plentiful|more than enough in quantity 丰富的；充足的|e.g. I provided a [[plentiful]] supply of games to keep the children occupied.
DNA|[U] (deoxyribonucleic acid) 脱氧核糖核酸|
disgusting|extremely unpleasant and making you feel sick 令人恶心的；使人极其反感的；令人厌恶的|e.g. The kitchen was in a [[disgusting]] state when she left.
reasonable|"fair, practical, and sensible 有道理的；合情合理的"|e.g. Be [[reasonable]] — you can't expect her to do all the work on her own!
relieve|reduce sb.'s pain or unpleasant feelings 减轻；缓解（疼痛或不快的感觉）|"e.g. This kind of drug can help to [[relieve]] the pain, but it should be used carefully."
relieved|feeling happy because you are no longer worried about sth. 宽慰的；放心的|e.g. She looked immensely [[relieved]] when she heard the news.
innate|an innate quality or ability is sth. you are born with （素质或能力）天生的，与生俱来的|e.g. Children seem to have an [[innate]] ability to learn language.
desirable|1) sexually attractive 性感迷人的|e.g. He was with the young woman whom his classmates thought most [[desirable]].；e.g. The ability to speak a foreign language is highly [[desirable]].
desirable|2) (fml.) sth. that is desirable is worth having or doing 理想的；值得拥有的；值得做的|e.g. He was with the young woman whom his classmates thought most [[desirable]].；e.g. The ability to speak a foreign language is highly [[desirable]].
mate|"1) [C] (infml.) a husband, wife, or other sexual partner 丈夫；妻子；配偶；性伴侣"|e.g. Many matchmaking sites compile lists of potential [[mates]] using basic information.；e.g. Some of my office [[mates]] are planning to throw a party for me.
mate|"2) [C] sb. you work with, do an activity with, or share sth. with 同事；同伴"|e.g. Many matchmaking sites compile lists of potential [[mates]] using basic information.；e.g. Some of my office [[mates]] are planning to throw a party for me.
shapely|(esp. of a woman or part of her body) having an attractive or well-proportioned shape （尤指女子或其部分身体）好看的，匀称的|"e.g. She was about my age and had long, [[shapely]] legs and a beautiful smile."
sparkling|shining and flashing with light 闪亮的；闪光的|"e.g. This is a region of [[sparkling]] lakes, rushing streams, and dense forests."
attractive|very pleasing in appearance or sound 好看的；好听的；有吸引力的|e.g. I thought he was very [[attractive]] and obviously very intelligent.
evolutionary|relating to the way in which plants and animals develop and change gradually over a long period of time 进化的|e.g. Some scholars are keen to see [[evolutionary]] theory challenged in university lecture halls.
reproduce|"if an animal or plant reproduces, or reproduces itself, it produces young plants or animals 生殖；繁殖"|e.g. Many single cell organisms [[reproduce]] by splitting in two.
parental|relating to being a parent and esp. to being responsible for a child's safety and development 父亲的；母亲的；父母的|e.g. [[Parental]] consent is required before the operation can take place.
offspring|[C] (pl. offspring) sb.'s child or children — often used humorously （某人的）子女，子孙，后代（常为幽默用法）|e.g. Tom's sister came over on Saturday with all her [[offspring]].
disinterest|[U] a lack of interest 无兴趣|e.g. The exception to Tom’s [[disinterest]] in social issues was education.
organ|[C] 器官|
disheartening|making you lose hope and determination 令人灰心的；令人气馁的|e.g. It is [[disheartening]] to see what little progress has been made.
destined|(not before noun) seeming certain to happen at some time in the future 注定的；必然的|"e.g. He feels that he is [[destined]] to become a musician, just like his father."
slave|1) (be a ~ of / to sth.) be so strongly influenced by sth. that you cannot make your own decisions — used to show disapproval 成为某事物的奴隶，完全受某事物控制（含贬义）|"e.g. How can she not see that she has become a [[slave]] of fashion?；e.g. By the time I was 10, I had become her [[slave]], doing all the housework."
slave|2) sb. who is owned by another person and works for them for no money 奴隶|"e.g. How can she not see that she has become a [[slave]] of fashion?；e.g. By the time I was 10, I had become her [[slave]], doing all the housework."
magnificent|extremely attractive and impressive; deserving praise 壮丽的；宏伟的；值得赞扬的|e.g. I think he deserves congratulations for a [[magnificent]] job well done.
remedy|deal with a problem or improve a bad situation 解决；补救；纠正；改善|"e.g. To [[remedy]] the situation, the water must be chemically treated.；e.g. There is no simple [[remedy]] for unemployment."
remedy|[C] a way of dealing with a problem or making a bad situation better （问题的）解决方式；（糟糕状况的）补救方法|"e.g. To [[remedy]] the situation, the water must be chemically treated.；e.g. There is no simple [[remedy]] for unemployment."
compassion|"[U] a strong feeling of sympathy for sb. who is suffering, and a desire to help them 怜悯；同情"|e.g. He was filled with overwhelming love and [[compassion]] for his wife.
make sense|"if sth. makes sense, there seems to be a good reason or explanation for it 解释得通；有道理"|e.g. Why did she do a thing like that? It doesn't seem to [[make sense]].
dig into|try to find out about sth. unknown or secret 探究；探寻|"e.g. When you [[dig into]] the data a bit though, things look gloomier."
hit upon / on|have an idea or discover sth. suddenly or unexpectedly 突然想出（主意）；无意中发现（某事）|"e.g. When we first [[hit upon]] the idea, everyone told us it would never work."
give / lose one's heart to|start to love sb. very much 爱上某人|e.g. The minute we met I knew this was the girl I wanted to give my heart to.
as to|concerning sb. / sth. 关于某事|e.g. Frank was very uncertain [[as to]] whether it was the right job for him.
green with envy|very unhappy because sb. has sth. that you want 十分忌妒的；眼红的|"e.g. Chad is heading off to Spain for the week, and I'm [[green with envy]]."
set out to do sth.|start doing sth. or making plans to do sth. in order to achieve a particular result （为达到某个结果而）开始做某事，着手进行|e.g. He has achieved what he [[set out to do]] three years ago.
be on the case|"(spoken) if sb. says they are on the case, they know about a problem and are going to try to solve it 负责处理某事；负责解决某事"|"e.g. ""We need to book a flight before it's too late."" ""Don't worry, I'm [[on the case]]."""
beyond one's control|used to say sth. is impossible for sb. to control 无法控制|e.g. There was nothing we could do about it — the situation was beyond our control.
lend (one's) support|support sb. / sth. 给予支持|e.g. The president is [[lending support]] to the governor's re-election campaign.
take sth. personally|"get upset by the things other people say or do, because you think that their remarks or behaviors are directed at you in particular 因认为某人的言行针对自己而不快"|e.g. Don't [[take it personally]]; she is rude to everyone.
